Analysis,Time.Code,Row,Identifier.1,PotNumber,SampleType,Species,Treatment,Amount,corrected.mg.C,corrected.percent.C,corrected.mg.N,corrected.percent.N,Area.All.Peak.No4,Ampl..44,BGD.44,BGD.45,BGD.46,rR.45CO2.44CO2,rR.46CO2.44CO2,d.13C.12C,d.13C.12C.gas.corr,C13.corrected,Area.All.Peak.No3,Ampl..28,BGD.28,BGD.29,rR.29N2.28N2,rd.29N2.28N2,d.15N.14N,d.15N.14N.gas.corr,N15.corrected
1711,2/1/22 14:27,23,93R,93,Root,Black gum,initial harvest,2.509,1.161877549,46.30839175,0.04168147,1.661278216,57.179,2433,2.1,2.3,6.8,1.1635165,1.8115084,8.72,-31.47007692,-31.46342062,15.395,1981,19.1,16,0.7391975,0.709,0.709,1.965769231,2.25755712
1712,2/1/22 14:36,24,94R,94,Root,Black gum,initial harvest,2.615,1.180835371,45.15622832,0.045358716,1.734558928,58.173,2471,2.1,2.3,6.8,1.1644141,1.8115768,9.585,-30.60507692,-30.59998781,16.999,2183,19.1,16.2,0.7398287,1.633,1.633,2.889769231,3.129590791
1713,2/1/22 14:44,25,95R,95,Root,Black gum,initial harvest,2.596,1.199240097,46.19568939,0.034409511,1.325481937,59.138,2483,2.1,2.3,6.7,1.1628415,1.8116124,8.095,-32.09507692,-32.09145682,12.223,1540,19.2,16.4,0.7391651,0.478,0.478,1.734769231,2.129323453
1714,2/1/22 14:53,26,96R,96,Root,Black gum,initial harvest,2.582,1.188674067,46.03695071,0.026864739,1.040462379,58.584,2485,2.1,2.3,6.6,1.1634697,1.8116632,8.679,-31.51107692,-31.50662132,8.932,1083,19,16.3,0.7403189,1.965,1.965,3.221769231,3.722945143
1715,2/1/22 15:02,27,97R,97,Root,Black birch,initial harvest,2.667,1.308524118,49.06352149,0.042238559,1.583748008,64.868,2643,2.1,2.3,6.7,1.1632148,1.8113874,8.439,-31.75107692,-31.75370272,15.638,1936,19.2,16.4,0.739734,1.11,1.11,2.366769231,2.650684416
1741,2/1/22 18:50,53,98R,98,Root,Black birch,initial harvest,2.624,1.277722426,48.69369002,0.041133552,1.567589622,63.253,2632,2.1,2.3,6.1,1.1651845,1.8108857,10.166,-30.02407692,-30.02553301,15.156,1903,19.1,16.8,0.7402313,0.834,0.834,2.090769231,2.390300233
1716,2/1/22 15:11,28,99R,99,Root,Black birch,initial harvest,2.667,1.239711422,46.4833679,0.038563606,1.445954496,61.26,2513,2.1,2.3,6.5,1.1631709,1.8114374,8.396,-31.79407692,-31.79337733,14.035,1735,19,16.3,0.7391054,0.105,0.105,1.361769231,1.697618347
1717,2/1/22 15:20,29,100R,100,Root,Black birch,initial harvest,2.659,1.288822479,48.47019476,0.028178368,1.059735544,63.835,2459,2.1,2.3,6.5,1.1636124,1.8113656,8.79,-31.40007692,-31.4020215,9.505,1094,19.2,16.5,0.7381468,-1.147,-1.147,0.109769231,0.592381111
1718,2/1/22 15:28,30,101R,101,Root,Black birch,initial harvest,2.581,1.260023374,48.81919308,0.031775374,1.231126482,62.325,2528,2.1,2.3,6.5,1.1654879,1.8113781,10.508,-29.68207692,-29.68261512,11.074,1304,19.3,16.6,0.7391198,0.027,0.027,1.283769231,1.71554871
1719,2/1/22 15:37,31,102R,102,Root,Black birch,initial harvest,2.501,1.231472208,49.23919263,0.030186639,1.206982781,60.828,2535,2.1,2.3,6.5,1.163376,1.8114674,8.518,-31.67207692,-31.67082657,10.381,1254,19.2,16.6,0.7385735,-0.804,-0.804,0.452769231,0.907000497
1720,2/1/22 15:46,32,103R,103,Root,Black birch,initial harvest,2.667,1.321321601,49.54336713,0.021981613,0.824207475,65.539,2547,2.1,2.3,6.2,1.1649029,1.8115253,9.932,-30.25807692,-30.26100536,6.802,767,19.2,16.5,0.7394927,0.446,0.446,1.702769231,2.2729528
1721,2/1/22 15:55,33,103R REP,103,Root,Black birch,initial harvest,2.387,1.180015264,49.43507598,0.020014608,0.838483785,58.13,2339,2.1,2.3,6.2,1.1648688,1.811492,9.869,-30.32107692,-30.31592096,5.944,677,19.1,16.6,0.7390515,-0.124,-0.124,1.132769231,1.73075025
1724,2/1/22 16:21,36,104R,104,Root,Black birch,initial harvest,2.483,1.188769429,47.87633623,0.039547109,1.592714825,58.589,2294,2.1,2.3,6.3,1.1643532,1.8119022,9.365,-30.82507692,-30.82062896,14.464,1670,18.9,16.4,0.7410699,2.434,2.434,3.690769231,4.012719622
1725,2/1/22 16:30,37,105R,105,Root,Red maple,initial harvest,2.627,1.162373428,44.24718034,0.035292142,1.343438969,57.205,2257,2.1,2.3,6.4,1.1655922,1.8117974,10.526,-29.66407692,-29.65746208,12.608,1459,19.1,16.7,0.7454482,8.12,8.12,9.376769231,9.758850238
1726,2/1/22 16:39,38,106R,106,Root,Red maple,initial harvest,2.428,1.131247507,46.59174248,0.020917872,0.861526833,55.573,2371,2.1,2.3,6.2,1.1661121,1.8116495,11.012,-29.17807692,-29.16884391,6.338,848,19,16.6,0.7411263,2.128,2.128,3.384769231,3.969985454
1727,2/1/22 16:47,39,107R,107,Root,Red maple,initial harvest,2.646,1.219666482,46.0947272,0.029514923,1.115454386,60.209,2517,2.1,2.3,6.2,1.1643453,1.8109094,9.383,-30.80707692,-30.80499504,10.088,1279,19,16.6,0.7407596,1.733,1.733,2.989769231,3.4534931
1728,2/1/22 16:56,40,108R,108,Root,Red maple,initial harvest,2.616,1.196016886,45.71929991,0.031715768,1.212376463,58.969,2522,2.1,2.3,6.3,1.1654751,1.8107622,10.441,-29.74907692,-29.74520444,11.048,1411,19,16.8,0.7414895,2.552,2.552,3.808769231,4.241391057
1729,2/1/22 17:05,41,109R,109,Root,Red maple,initial harvest,2.617,1.205896314,46.07933946,0.03521878,1.345769209,59.487,2498,2.1,2.3,6.2,1.1627639,1.8110772,7.911,-32.27907692,-32.2759703,12.576,1658,19.1,16.8,0.742056,3.246,3.246,4.502769231,4.885886973
1730,2/1/22 17:14,42,110R,110,Root,Red maple,initial harvest,2.519,1.132582565,44.96159449,0.035558077,1.411594965,55.643,2368,2.1,2.3,6.2,1.1647489,1.8105864,9.751,-30.43907692,-30.42995607,12.724,1625,18.9,16.7,0.7410901,1.934,1.934,3.190769231,3.569092074
1731,2/1/22 17:23,43,111R,111,Root,Red maple,initial harvest,2.553,1.1465816,44.91114769,0.033749258,1.321945066,56.377,2356,2.1,2.3,6.1,1.164893,1.8104665,9.902,-30.28807692,-30.28013522,11.935,1457,18.9,16.7,0.7409677,1.805,1.805,3.061769231,3.465654066
1732,2/1/22 17:31,44,112R,112,Root,Red maple,initial harvest,2.577,1.207250444,46.84712626,0.030262293,1.1743226,59.558,2499,2.1,2.3,6.1,1.1634385,1.8106618,8.531,-31.65907692,-31.65607341,10.414,1294,18.9,16.6,0.7402638,0.759,0.759,2.015769231,2.468931364
1733,2/1/22 17:40,45,113R,113,Root,black birch (UVM),initial harvest,2.63,1.275834273,48.51080886,0.03789189,1.440756278,63.154,2617,2.1,2.3,6.3,1.1654311,1.8112335,10.402,-29.78807692,-29.78944296,13.742,1775,19.1,16.8,0.7380102,-2.22,-2.22,-0.963230769,-0.61788905
1734,2/1/22 17:49,46,113R REP,113,Root,black birch (UVM),initial harvest,2.64,1.288059588,48.79013593,0.037807066,1.432085828,63.795,2634,2.1,2.3,6.4,1.1655264,1.8110773,10.472,-29.71807692,-29.71999023,13.705,1792,18.9,16.8,0.7378478,-2.579,-2.579,-1.322230769,-0.975690326
1737,2/1/22 18:15,49,114R,114,Root,black birch (UVM),initial harvest,2.643,1.327367506,50.22200175,0.041651667,1.575923849,65.856,2708,2.1,2.3,6.4,1.1651116,1.8105396,10.136,-30.05407692,-30.057107,15.382,2004,18.9,16.6,0.7375231,-2.873,-2.873,-1.616230769,-1.324021706
1738,2/1/22 18:24,50,115R,115,Root,black birch (UVM),initial harvest,2.586,1.261835238,48.79486612,0.042534298,1.644791104,62.42,2574,2.1,2.3,6.4,1.1650844,1.810847,10.086,-30.10407692,-30.10471639,15.767,1916,19,16.9,0.7384079,-1.9,-1.9,-0.643230769,-0.363494921
2911,5/14/22 2:44,72,50RS ,50,450 micron,control,control,12.219,0.714187527,5.844893417,0.053125285,0.434776045,23.872,1031,0.6,-3.1,1.4,1.1724473,1.8271282,15.343,-25.46053333,-25.52220313,21.197,1243,13.3,8.2,0.7472372,11.785,11.785,11.66442857,11.65614507
2910,5/14/22 2:35,71,50RS ,50,450 micron,control,control,11.956,0.702890826,5.878979808,0.051594963,0.431540338,23.457,1020,0.6,-3.1,1.4,1.1726412,1.8271613,15.52,-25.28353333,-25.34926869,20.557,1227,13.3,8.3,0.7470723,11.525,11.525,11.40442857,11.40248375
2909,5/14/22 2:26,70,50RS ,50,450 micron,control,control,11.945,0.695486723,5.822408734,0.049918782,0.417905248,23.185,1016,0.5,-3.1,1.3,1.172382,1.8271053,15.281,-25.52253333,-25.5909541,19.856,1211,13,7.9,0.7473927,11.946,11.946,11.82542857,11.83064504
2902,5/14/22 1:25,63,51RS ,51,450 micron,control,control,12.002,0.680542413,5.670241735,0.044514832,0.370895115,22.636,1004,0.5,-3.1,1.4,1.1742824,1.8291271,16.951,-23.85253333,-23.92642436,17.596,1189,13.7,8.7,0.7616893,31.231,31.231,31.11042857,31.14028783
2896,5/14/22 0:32,57,51RS ,51,450 micron,control,control,12.269,0.70694675,5.762056808,0.04338861,0.353644228,23.606,1045,0.5,-3.2,1.3,1.1742416,1.8264829,17.007,-23.79653333,-23.8608046,17.125,1226,13.1,8.1,0.7630868,33.059,33.059,32.93842857,32.97372247
2901,5/14/22 1:16,62,51RS ,51,450 micron,control,control,11.577,0.649211082,5.607766102,0.040937704,0.353612367,21.485,940,0.4,-3.3,1,1.1742396,1.8300946,16.877,-23.92653333,-24.01211032,16.1,1114,11.8,6.7,0.7631141,33.123,33.123,33.00242857,33.04990579
2302,4/11/22 16:59,42,1S,1,Stem,Black cherry,low,4.882,2.345652864,48.04696566,0.040376817,0.827054844,75.207,2504,0.9,1.5,1.8,2.6236415,1.8207261,1361.516,1320.865929,1320.865929,15.14,1040,9.7,11.4,0.750792,15.291,15.291,15.17314286,15.17314286
2633,4/27/22 17:45,28,1S,1,Stem,Black cherry,low,4.87,NA,NA,0.041786263,0.858034146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.906,1209,15.9,41.6,0.7512319,12.401,11.135,12.16846154,12.16846154
2303,4/11/22 17:08,43,2S,2,Stem,Black cherry,low,4.834,2.322759786,48.05047137,0.045929472,0.950133879,74.454,2493,1,1.7,1.9,2.4659672,1.8212747,1215.25,1174.599929,1174.599929,17.33,1207,10.3,13.6,0.7465872,9.467,9.467,9.349142857,9.349142857
2634,4/27/22 17:53,29,2S,2,Stem,Black cherry,low,5.076,NA,NA,0.048334847,0.95222314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.389,1375,15.5,32.1,0.7482803,9.524,8.262,9.295461538,9.295461538
2650,4/27/22 20:04,45,3S,3,Stem,Black cherry,mid,5.209,NA,NA,0.034156391,0.655718783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.059,933,15.6,37.8,2.2071284,1975.666,1971.946,1972.979462,1972.979462
2652,4/27/22 20:21,47,4S,4,Stem,Black cherry,mid,5.167,NA,NA,0.048884174,0.946084259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.599,1359,15.6,32.4,1.8595081,1508.538,1505.402,1506.435462,1506.435462
2653,4/27/22 20:29,48,4S REP,4,Stem,Black cherry,mid,5.097,NA,NA,0.049396243,0.969123854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.795,1402,15.5,34.2,1.8592543,1507.81,1504.676,1505.709462,1505.709462
2730,5/3/22 17:37,26,5S,5,Stem,Black cherry,high ,5.188,NA,NA,0.057317706,1.104813149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.625,1622,15.3,37.1,3.201898,3318.607,3313.209,3314.400091,3314.483443
2746,5/3/22 19:48,42,6S,6,Stem,Black cherry,high ,4.992,NA,NA,0.042976829,0.86091405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.707,1206,15.7,35.8,3.0969804,3178.613,3173.39,3174.581091,3174.880034
2635,4/27/22 18:01,30,7S,7,Stem,Red Oak,low,5.092,NA,NA,0.020601536,0.40458634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.116,614,15.5,29.4,0.7452178,5.698,4.441,5.474461538,5.474461538
2304,4/11/22 17:17,44,7S,7,Stem,Red Oak,low,5.108,2.444004931,47.8466118,0.02325233,0.455213986,78.442,2577,1,1.7,1.9,2.436988,1.8205181,1188.392,1147.741929,1147.741929,8.386,578,10.6,13.9,0.7446675,6.878,6.878,6.760142857,6.760142857
2747,5/3/22 19:57,43,8S,8,Stem,Red Oak,low,4.942,NA,NA,0.028391203,0.57448812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.688,739,15.7,38.5,0.7503787,12.142,10.877,12.06809091,12.65182797
2651,4/27/22 20:13,46,9S,9,Stem,Red Oak,mid,4.954,NA,NA,0.014685217,0.296431515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.002,450,15.5,36.5,1.3206659,780.766,778.54,779.5734615,779.5734615
2657,4/27/22 21:02,52,10S,10,Stem,Red Oak,mid,4.995,NA,NA,0.013958277,0.279444995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.744,424,13.7,19.3,1.2085293,632.64,630.599,631.6324615,631.6324615
2731,5/3/22 17:45,27,11S,11,Stem,Red Oak,high ,4.86,NA,NA,0.021308002,0.438436256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.765,547,15.4,35,2.5580314,2451.312,2446.998,2448.189091,2448.934969
2732,5/3/22 17:53,28,12S,12,Stem,Red Oak,high ,5.216,NA,NA,0.021424319,0.410742306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.813,578,15.5,32.7,1.6440939,1219.098,1216.324,1217.515091,1218.258181
2636,4/27/22 18:10,31,13S,13,Stem,White pine,low,5.012,NA,NA,0.045192858,0.901693093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.193,1320,15.4,28,0.7436446,3.827,2.572,3.605461538,3.605461538
2637,4/27/22 18:18,32,14S,14,Stem,White pine,low,4.847,NA,NA,0.038786782,0.800222443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.781,1118,15.7,29,0.7482521,10.003,8.74,9.773461538,9.773461538
2658,4/27/22 21:10,53,15S,15,Stem,White pine,mid,4.943,NA,NA,0.017976841,0.363682806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.175,533,14.9,25.4,1.1673344,576.074,574.103,575.1364615,575.1364615
2659,4/27/22 21:18,54,16S,16,Stem,White pine,mid,5.078,NA,NA,0.03025062,0.595719189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.62,871,15.5,26.7,1.4078411,900.871,898.495,899.5284615,899.5284615
2733,5/3/22 18:02,29,17S,17,Stem,White pine,high ,4.92,NA,NA,0.046238543,0.939807781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.053,1326,15.8,29.9,2.1965511,1966.048,1962.34,1963.531091,1963.775387
2734,5/3/22 18:10,30,18S,18,Stem,White pine,high ,5.19,NA,NA,0.026307196,0.506882386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.828,720,15.7,30.5,1.3883964,874.658,872.315,873.5060909,874.1359148
2638,4/27/22 18:26,33,25S,25,Stem,Basswood,low,4.917,NA,NA,0.072502146,1.474519954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898,2094,15.7,28.9,0.7512202,14.083,12.816,13.84946154,13.84946154
2639,4/27/22 18:34,34,25S REP,25,Stem,Basswood,low,5.082,NA,NA,0.07449397,1.465839623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.708,2118,15.6,26.5,0.7513081,14.474,13.206,14.23946154,14.23946154
2643,4/27/22 19:07,38,26S,26,Stem,Basswood,low,5.166,NA,NA,0.046135751,0.893065247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.551,1305,13.3,16.1,0.7505859,14.459,13.191,14.22446154,14.22446154
2660,4/27/22 21:26,55,27S,27,Stem,Basswood,mid,4.989,NA,NA,0.070930845,1.421744744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.262,2000,15.8,29.8,1.7214504,1323.585,1320.681,1321.714462,1321.714462
2661,4/27/22 21:35,56,28S,28,Stem,Basswood,mid,5.085,NA,NA,0.094243975,1.853372174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.984,2629,15.7,27.4,1.8228372,1461.259,1458.183,1459.216462,1459.216462
2735,5/3/22 18:18,31,29S,29,Stem,Basswood,high ,5.079,NA,NA,0.055383941,1.090449723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.827,1614,15.9,29.4,2.3153957,2127.08,2123.171,2124.362091,2124.470787
2736,5/3/22 18:26,32,30S,30,Stem,Basswood,high ,5.052,NA,NA,0.066690892,1.320088907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.493,1915,15.8,30.8,1.6067819,1169.534,1166.822,1168.013091,1167.990053
2644,4/27/22 19:15,39,31S,31,Stem,Black gum,low,5.029,NA,NA,0.016669,0.331457553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.708,502,14.8,25.2,0.7479113,9.863,8.601,9.634461538,9.634461538
2645,4/27/22 19:23,40,32S,32,Stem,Black gum,low,4.995,NA,NA,0.027774551,0.55604706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.714,793,15,33.9,0.74666,7.032,5.774,6.807461538,6.807461538
2662,4/27/22 21:43,57,33S,33,Stem,Black gum,mid,5.045,NA,NA,0.048837116,0.968030051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.581,1386,15.9,28.3,0.9548229,289.14,287.529,288.5624615,288.5624615
2663,4/27/22 21:51,58,34S,34,Stem,Black gum,mid,5.106,NA,NA,0.018510735,0.362529085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.366,536,16.1,31.2,1.3216366,783.831,781.601,782.6344615,782.6344615
2737,5/3/22 18:34,33,36S,36,Stem,Black gum,high ,5.011,NA,NA,0.049650499,0.990830146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.461,1441,15.7,26.6,1.4670344,981.931,979.453,980.6440909,980.8347595
2738,5/3/22 18:43,34,36S REP,36,Stem,Black gum,high ,5.048,NA,NA,0.048443713,0.959661512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.963,1408,15.7,29.8,1.4709125,986.263,983.78,984.9710909,985.1803139
2646,4/27/22 19:32,41,37S,37,Stem,Black birch,low,4.848,NA,NA,0.049466735,1.020353442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.822,1426,15.2,36.1,0.7445188,3.886,2.631,3.664461538,3.664461538
2647,4/27/22 19:40,42,38S,38,Stem,Black birch,low,5.126,NA,NA,0.024849918,0.484781864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65,722,15.4,26.8,0.7493112,11.601,10.336,11.36946154,11.36946154
2664,4/27/22 21:59,59,39S,39,Stem,Black birch,mid,5.075,NA,NA,0.029063417,0.572678159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.185,808,15.9,35.6,1.7822377,1403.889,1400.884,1401.917462,1401.917462
2665,4/27/22 22:07,60,40S,40,Stem,Black birch,mid,5.128,NA,NA,0.030839005,0.601384645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.836,816,16,40,1.2657855,706.453,704.32,705.3534615,705.3534615
2742,5/3/22 19:16,38,41S,41,Stem,Black birch,high ,5.217,NA,NA,0.028398473,0.544344886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.691,762,13.8,17.7,2.353085,2180.971,2176.995,2178.186091,2178.76967
2743,5/3/22 19:24,39,42S,42,Stem,Black birch,high ,5.1,NA,NA,0.040153727,0.787327975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.542,1078,15.4,30,1.7474501,1359.49,1356.54,1357.731091,1358.079999
2648,4/27/22 19:48,43,43S,43,Stem,Red maple,low,5.12,NA,NA,0.038055857,0.743278463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.508,1057,15.5,38.8,0.7489949,9.569,8.307,9.340461538,9.340461538
2649,4/27/22 19:56,44,44S,44,Stem,Red maple,low,5.042,NA,NA,0.026690921,0.529371688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.319,759,15.5,35.7,0.7501723,11.618,10.354,11.38746154,11.38746154
2666,4/27/22 22:16,61,45S,45,Stem,Red maple,mid,5.178,NA,NA,0.026157794,0.505171764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.125,725,16,41.1,1.8411848,1481.371,1478.269,1479.302462,1479.302462
2667,4/27/22 22:24,62,45S REP,45,Stem,Red maple,mid,4.907,NA,NA,0.024731343,0.504001287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.607,687,16,41.2,1.8382858,1477.569,1474.472,1475.505462,1475.505462
2729,5/3/22 17:29,25,46S,46,Stem,Red maple,mid,4.839,NA,NA,0.021632719,0.447049378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.899,545,15.6,36.8,2.227583,2005.103,2001.346,2002.537091,2003.275195
2744,5/3/22 19:32,40,47S,47,Stem,Red maple,high ,4.99,NA,NA,0.050648883,1.015007684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.873,1382,17.5,43.8,1.5264845,1060.426,1057.851,1059.042091,1059.217751
2745,5/3/22 19:40,41,48S,48,Stem,Red maple,high ,4.888,NA,NA,0.020060021,0.410393229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,509,15.8,29.2,2.991943,3040.118,3035.068,3036.259091,3037.035151
1480,1/12/22 17:47,12,49S,49,Stem,Black cherry,initial harvest,2.603,1.323715584,50.85346078,0.038916312,1.495056149,64.947,2806,0.1,1.5,5.5,1.1654592,1.8044152,11.377,-28.81366667,-28.81366667,13.268,1635,10,8.7,0.7391692,4.039,4.039,5.760625,5.888274887
1481,1/12/22 17:55,13,49S REP,49,Stem,Black cherry,initial harvest,2.772,1.339586395,48.32562751,0.039692343,1.431902699,65.757,2827,1.4,1.4,5.1,1.1670458,1.8071879,12.798,-27.39266667,-27.39266667,13.57,1720,10.1,8.8,0.7389998,3.916,3.916,5.637625,5.758130657
1482,1/12/22 18:04,14,50S,50,Stem,Black cherry,initial harvest,2.851,1.377735121,48.32462718,0.055562439,1.948875448,67.704,2872,1.4,1.4,5.3,1.1637076,1.806953,9.695,-30.49566667,-30.49566667,19.746,2474,10.1,8.8,0.7385332,3.117,3.117,4.838625,4.813028785
1614,1/21/22 13:33,11,51S,51,Stem,Black cherry,initial harvest,2.544,1.20446987,47.34551376,0.038017939,1.494415838,59.684,2462,0.7,0.6,0.7,1.1630481,1.8113316,8.101,-32.1784,-32.25544381,13.629,1676,23.4,19.2,0.735564,-1.55,-1.55,-0.040615385,0.210357434
1483,1/12/22 18:13,15,52S,52,Stem,Black cherry,initial harvest,2.883,1.415002135,49.08089266,0.031883207,1.105903818,69.606,3023,1.4,1.5,5.3,1.1643972,1.8070398,10.305,-29.88566667,-29.88566667,10.531,1253,10.1,8.9,0.7361223,-0.039,-0.039,1.682625,1.87502243
1484,1/12/22 18:22,16,53S,53,Stem,Black cherry,initial harvest,2.721,1.334864339,49.05785882,0.030302879,1.11366698,65.516,2830,1.4,1.5,5.1,1.1624606,1.8072604,8.523,-31.66766667,-31.66766667,9.916,1272,10.2,8.9,0.736393,0.371,0.371,2.092625,2.29957111
1485,1/12/22 18:31,17,54S,54,Stem,Black cherry,initial harvest,2.424,1.153721568,47.59577427,0.025996162,1.072448928,56.271,2457,1.3,1.4,4.6,1.1632317,1.8074366,9.253,-30.93766667,-30.93766667,8.24,1015,10.2,8.9,0.7376755,2.076,2.076,3.797625,4.044219222
1487,1/12/22 18:48,19,54S REP,54,Stem,Black cherry,initial harvest,2.444,1.169494411,47.85165347,0.025949908,1.061780216,57.076,2546,1.3,1.4,4.8,1.163159,1.8075441,9.193,-30.99766667,-30.99766667,8.222,1024,10.2,9,0.7376403,1.929,1.929,3.650625,3.897645037
1629,1/21/22 15:45,26,55S,55,Stem,Black cherry,initial harvest,3,1.481004478,49.36681594,0.033084763,1.102825422,74.254,2975,0.8,0.7,0.9,1.1655048,1.8130047,10.237,-30.0424,-30.03453904,11.576,1419,16.4,14.1,0.7397632,4.083,4.083,5.592384615,5.84617741
1630,1/21/22 15:54,27,56S,56,Stem,Black cherry,initial harvest,3.131,1.520140673,48.55128309,0.045286745,1.446398743,76.316,3003,0.8,0.8,1,1.1657601,1.8128509,10.481,-29.7984,-29.78353573,16.654,2020,16.5,14.3,0.7386759,2.552,2.552,4.061384615,4.21465735
1509,1/14/22 19:01,13,57S,57,Stem,Red Oak,initial harvest,2.94,1.403435701,47.73590821,0.02640091,0.897990141,67.377,2894,0,3.3,7.7,1.1626828,1.8026887,8.809,-31.43957143,-31.43957143,8.324,1061,10.2,8.9,0.7379025,2.22,2.22,4.1326,4.634452408
1631,1/21/22 16:02,28,58S,58,Stem,Red Oak,initial harvest,3.146,1.486034106,47.2356677,0.020765038,0.66004571,74.519,2983,0.8,0.8,1,1.1670936,1.8130892,11.707,-28.5724,-28.5552842,6.449,763,16.3,14.2,0.7370925,0.42,0.42,1.929384615,2.277278347
1632,1/21/22 16:11,29,59S,59,Stem,Red Oak,initial harvest,3.196,1.539556933,48.17136837,0.019347321,0.605360468,77.339,3112,0.9,0.8,1,1.1671787,1.813119,11.803,-28.4764,-28.45134752,5.859,733,16.1,14.1,0.7366573,-0.217,-0.217,1.292384615,1.649217131
1512,1/14/22 19:27,16,60S,60,Stem,Red Oak,initial harvest,2.927,1.41650164,48.39431635,0.029270928,1.000031695,68.027,2885,0,1.4,4.5,1.165091,1.8058871,10.958,-29.29057143,-29.29057143,9.43,1219,10.2,8.9,0.738406,2.87,2.87,4.7826,5.231598977
1616,1/21/22 13:51,13,61S,61,Stem,Red Oak,initial harvest,2.396,1.139862883,47.57357607,0.023867196,0.996126716,56.28,2398,0.7,0.6,0.7,1.1676508,1.8116516,12.367,-27.9124,-27.98470681,7.74,934,21.9,18.2,0.737654,1.32,1.32,2.829384615,3.189173903
1513,1/14/22 19:36,17,62S,62,Stem,Red Oak,initial harvest,2.837,1.353041383,47.6926818,0.025360334,0.893913787,64.87,2782,1.3,1.3,4.4,1.1662672,1.8085154,11.94,-28.30857143,-28.30857143,7.923,985,10.1,8.9,0.7394716,4.353,4.353,6.2656,6.786615361
1514,1/14/22 19:45,18,63S,63,Stem,Red Oak,initial harvest,2.923,1.402511035,47.98190335,0.029437005,1.007081925,67.331,2856,0.1,1.8,5.1,1.1634068,1.8060065,9.322,-30.92657143,-30.92657143,9.494,1178,10.3,9,0.738629,3.183,3.183,5.0956,5.54154055
1617,1/21/22 14:00,14,64S,64,Stem,Red Oak,initial harvest,2.475,1.19059569,48.10487637,0.019205549,0.77598177,58.953,2494,0.7,0.7,0.8,1.1684151,1.8117147,13.054,-27.2254,-27.28995114,5.8,711,21.2,17.7,0.7374724,1.078,1.078,2.587384615,2.982183513
1633,1/21/22 16:20,30,65S,65,Stem,White pine,initial harvest,3.008,1.529915232,50.86154363,0.023559624,0.783232165,76.831,3066,0.9,0.8,1,1.1671219,1.8131275,11.776,-28.5034,-28.47450879,7.612,905,15.9,14,0.733518,-4.48,-4.48,-2.970615385,-2.650091452
